idv,iv,dv,exp
3 bd,unrel,841.3,Faivre et al._2014_4_cong
3 bd,rel,541.8,Faivre et al._2014_4_cong
3 bd,unrel,467.6,Faivre et al._2014_4_cong
3 bd,unrel,851,Faivre et al._2014_4_cong
3 bd,rel,832.5,Faivre et al._2014_4_incong
3 bd,rel,731,Faivre et al._2014_4_cong
3 bd,unrel,582.8,Faivre et al._2014_4_incong
3 bd,rel,366.1,Faivre et al._2014_4_incong
3 bd,unrel,572.6,Faivre et al._2014_4_cong
3 bd,rel,757.2,Faivre et al._2014_4_cong
3 bd,rel,981.7,Faivre et al._2014_4_incong
3 bd,rel,601.4,Faivre et al._2014_4_incong
3 bd,unrel,680.1,Faivre et al._2014_4_cong
3 bd,rel,694.7,Faivre et al._2014_4_incong
3 bd,rel,1154.3,Faivre et al._2014_4_incong
3 bd,unrel,366,Faivre et al._2014_4_cong
3 bd,rel,549.4,Faivre et al._2014_4_cong
3 bd,unrel,426.7,Faivre et al._2014_4_cong
3 bd,unrel,934.4,Faivre et al._2014_4_incong
3 bd,unrel,474.7,Faivre et al._2014_4_cong
3 bd,rel,793.8,Faivre et al._2014_4_cong
3 bd,rel,378.4,Faivre et al._2014_4_incong
3 bd,unrel,424.4,Faivre et al._2014_4_incong
3 bd,unrel,405.5,Faivre et al._2014_4_cong
3 bd,unrel,585.9,Faivre et al._2014_4_cong
3 bd,rel,1671.9,Faivre et al._2014_4_cong
3 bd,unrel,676.2,Faivre et al._2014_4_incong
3 bd,unrel,1070.3,Faivre et al._2014_4_incong
3 bd,unrel,1177.5,Faivre et al._2014_4_incong
3 bd,rel,402,Faivre et al._2014_4_incong
3 bd,unrel,850.6,Faivre et al._2014_4_incong
3 bd,rel,809,Faivre et al._2014_4_incong
3 bd,rel,410.4,Faivre et al._2014_4_incong
3 bd,unrel,924,Faivre et al._2014_4_incong
3 bd,unrel,807.9,Faivre et al._2014_4_incong
3 bd,rel,900.9,Faivre et al._2014_4_cong
3 bd,unrel,644.7,Faivre et al._2014_4_cong
3 bd,unrel,616.3,Faivre et al._2014_4_cong
3 bd,rel,478.7,Faivre et al._2014_4_cong
3 bd,unrel,968.6,Faivre et al._2014_4_incong
3 bd,unrel,382.8,Faivre et al._2014_4_incong
4 btp,unrel,1532.3,Faivre et al._2014_4_incong
4 btp,rel,1765.5,Faivre et al._2014_4_incong
4 btp,unrel,1651.8,Faivre et al._2014_4_incong
4 btp,unrel,1344.6,Faivre et al._2014_4_cong
4 btp,unrel,2415.1,Faivre et al._2014_4_incong
4 btp,unrel,884.6,Faivre et al._2014_4_cong
4 btp,rel,1383.7,Faivre et al._2014_4_incong
4 btp,unrel,1272.9,Faivre et al._2014_4_incong
4 btp,unrel,1657.3,Faivre et al._2014_4_incong
4 btp,unrel,1085.6,Faivre et al._2014_4_incong
4 btp,rel,787.9,Faivre et al._2014_4_cong
4 btp,rel,981.3,Faivre et al._2014_4_incong
4 btp,unrel,2535.6,Faivre et al._2014_4_incong
4 btp,unrel,679.3,Faivre et al._2014_4_cong
4 btp,unrel,1814.1,Faivre et al._2014_4_incong
4 btp,unrel,846.5,Faivre et al._2014_4_cong
4 btp,rel,1266.5,Faivre et al._2014_4_cong
4 btp,rel,434.2,Faivre et al._2014_4_cong
4 btp,rel,582.4,Faivre et al._2014_4_cong
4 btp,unrel,2112.2,Faivre et al._2014_4_cong
4 btp,rel,2329.8,Faivre et al._2014_4_cong
4 btp,rel,899.2,Faivre et al._2014_4_cong
4 btp,unrel,1966.6,Faivre et al._2014_4_cong
4 btp,rel,1713.3,Faivre et al._2014_4_incong
4 btp,rel,936.1,Faivre et al._2014_4_incong
4 btp,rel,777.6,Faivre et al._2014_4_cong
4 btp,unrel,1722.6,Faivre et al._2014_4_incong
4 btp,unrel,793.2,Faivre et al._2014_4_incong
4 btp,unrel,834.8,Faivre et al._2014_4_cong
4 btp,rel,1380.2,Faivre et al._2014_4_incong
4 btp,rel,1605,Faivre et al._2014_4_incong
4 btp,rel,638.9,Faivre et al._2014_4_cong
4 btp,rel,1171.1,Faivre et al._2014_4_incong
4 btp,rel,662,Faivre et al._2014_4_incong
4 btp,unrel,799.8,Faivre et al._2014_4_cong
4 btp,rel,1161.2,Faivre et al._2014_4_cong
4 btp,rel,1125.4,Faivre et al._2014_4_cong
4 btp,unrel,749.2,Faivre et al._2014_4_incong
4 btp,rel,813.5,Faivre et al._2014_4_incong
4 btp,unrel,1261.5,Faivre et al._2014_4_cong
4 btp,rel,1411.3,Faivre et al._2014_4_incong
4 btp,unrel,1824.3,Faivre et al._2014_4_cong
4 btp,rel,1011.9,Faivre et al._2014_4_cong
4 btp,rel,730.3,Faivre et al._2014_4_incong
4 btp,unrel,625.3,Faivre et al._2014_4_incong
4 btp,unrel,586.5,Faivre et al._2014_4_incong
4 btp,unrel,1430.4,Faivre et al._2014_4_incong
4 btp,unrel,629,Faivre et al._2014_4_cong
4 btp,unrel,761.1,Faivre et al._2014_4_cong
4 btp,rel,619.9,Faivre et al._2014_4_cong
4 btp,unrel,849.5,Faivre et al._2014_4_incong
4 btp,unrel,731.7,Faivre et al._2014_4_cong
4 btp,rel,989.2,Faivre et al._2014_4_incong
4 btp,rel,632.6,Faivre et al._2014_4_incong
4 btp,rel,605.7,Faivre et al._2014_4_cong
4 btp,rel,402.2,Faivre et al._2014_4_incong
4 btp,rel,1316,Faivre et al._2014_4_incong
4 btp,rel,519.3,Faivre et al._2014_4_incong
4 btp,unrel,875.7,Faivre et al._2014_4_incong
4 btp,unrel,1569.8,Faivre et al._2014_4_cong
4 btp,unrel,1377.6,Faivre et al._2014_4_cong
4 btp,unrel,505.2,Faivre et al._2014_4_cong
4 btp,rel,616.3,Faivre et al._2014_4_cong
4 btp,rel,519,Faivre et al._2014_4_incong
4 btp,rel,512,Faivre et al._2014_4_cong
4 btp,rel,495.8,Faivre et al._2014_4_incong
4 btp,rel,476,Faivre et al._2014_4_incong
4 btp,unrel,493.5,Faivre et al._2014_4_incong
4 btp,rel,402.4,Faivre et al._2014_4_cong
4 btp,unrel,361.5,Faivre et al._2014_4_incong
4 btp,unrel,302.1,Faivre et al._2014_4_cong
4 btp,rel,511.8,Faivre et al._2014_4_incong
4 btp,unrel,1119,Faivre et al._2014_4_incong
4 btp,rel,404.8,Faivre et al._2014_4_cong
4 btp,unrel,540.5,Faivre et al._2014_4_incong
4 btp,rel,1138.9,Faivre et al._2014_4_cong
4 btp,unrel,633,Faivre et al._2014_4_incong
4 btp,unrel,726.9,Faivre et al._2014_4_incong
4 btp,unrel,1091.5,Faivre et al._2014_4_incong
4 btp,rel,901,Faivre et al._2014_4_cong
4 btp,rel,1432.7,Faivre et al._2014_4_cong
4 btp,rel,677.5,Faivre et al._2014_4_incong
4 btp,rel,394.9,Faivre et al._2014_4_cong
4 btp,rel,887.4,Faivre et al._2014_4_cong
4 btp,unrel,562.3,Faivre et al._2014_4_incong
4 btp,rel,514.6,Faivre et al._2014_4_incong
4 btp,unrel,440.6,Faivre et al._2014_4_cong
4 btp,unrel,828.5,Faivre et al._2014_4_incong
4 btp,rel,990.2,Faivre et al._2014_4_cong
4 btp,rel,749.7,Faivre et al._2014_4_cong
4 btp,rel,534.2,Faivre et al._2014_4_incong
4 btp,unrel,521.3,Faivre et al._2014_4_cong
4 btp,rel,390.8,Faivre et al._2014_4_incong
4 btp,rel,622,Faivre et al._2014_4_cong
4 btp,rel,519.3,Faivre et al._2014_4_cong
4 btp,unrel,608.6,Faivre et al._2014_4_cong
4 btp,rel,301.9,Faivre et al._2014_4_cong
4 btp,rel,564.5,Faivre et al._2014_4_cong
4 btp,unrel,368.3,Faivre et al._2014_4_incong
4 btp,rel,1205,Faivre et al._2014_4_incong
4 btp,unrel,990.2,Faivre et al._2014_4_incong
4 btp,unrel,301.5,Faivre et al._2014_4_cong
4 btp,rel,354.4,Faivre et al._2014_4_incong
4 btp,rel,499.4,Faivre et al._2014_4_incong
4 btp,unrel,340,Faivre et al._2014_4_cong
4 btp,unrel,344.1,Faivre et al._2014_4_cong
4 btp,rel,395.3,Faivre et al._2014_4_incong
4 btp,unrel,550.4,Faivre et al._2014_4_incong
4 btp,rel,1227.1,Faivre et al._2014_4_incong
4 btp,unrel,952,Faivre et al._2014_4_incong
4 btp,rel,487.7,Faivre et al._2014_4_incong
4 btp,unrel,940.2,Faivre et al._2014_4_cong
4 btp,unrel,686.4,Faivre et al._2014_4_incong
4 btp,rel,411.8,Faivre et al._2014_4_cong
4 btp,rel,1002.3,Faivre et al._2014_4_incong
4 btp,rel,417.3,Faivre et al._2014_4_incong
4 btp,unrel,390.2,Faivre et al._2014_4_cong
4 btp,rel,859.5,Faivre et al._2014_4_incong
4 btp,rel,498,Faivre et al._2014_4_cong
4 btp,unrel,676.3,Faivre et al._2014_4_incong
4 btp,unrel,498.2,Faivre et al._2014_4_cong
4 btp,unrel,467.6,Faivre et al._2014_4_cong
4 btp,unrel,801.3,Faivre et al._2014_4_incong
4 btp,unrel,693.6,Faivre et al._2014_4_incong
4 btp,unrel,423.6,Faivre et al._2014_4_cong
4 btp,rel,416.3,Faivre et al._2014_4_cong
4 btp,unrel,412.1,Faivre et al._2014_4_cong
4 btp,rel,393.1,Faivre et al._2014_4_cong
4 btp,unrel,430.8,Faivre et al._2014_4_incong
4 btp,rel,806.2,Faivre et al._2014_4_cong
4 btp,rel,449.7,Faivre et al._2014_4_cong
4 btp,unrel,1339.4,Faivre et al._2014_4_incong
4 btp,unrel,585.6,Faivre et al._2014_4_incong
4 btp,unrel,443,Faivre et al._2014_4_incong
4 btp,unrel,380.2,Faivre et al._2014_4_cong
4 btp,unrel,876.7,Faivre et al._2014_4_cong
4 btp,rel,777.2,Faivre et al._2014_4_incong
4 btp,rel,321.2,Faivre et al._2014_4_cong
4 btp,unrel,393,Faivre et al._2014_4_cong
4 btp,rel,496.3,Faivre et al._2014_4_incong
4 btp,rel,504.9,Faivre et al._2014_4_incong
4 btp,rel,380.6,Faivre et al._2014_4_cong
4 btp,unrel,518.8,Faivre et al._2014_4_incong
4 btp,unrel,337.3,Faivre et al._2014_4_cong
4 btp,unrel,1529.8,Faivre et al._2014_4_incong
4 btp,unrel,363.6,Faivre et al._2014_4_cong
4 btp,unrel,470.1,Faivre et al._2014_4_cong
4 btp,rel,474.1,Faivre et al._2014_4_incong
4 btp,rel,332.6,Faivre et al._2014_4_cong
4 btp,rel,583.3,Faivre et al._2014_4_cong
4 btp,rel,522.1,Faivre et al._2014_4_cong
4 btp,rel,641.6,Faivre et al._2014_4_incong
4 btp,unrel,956.8,Faivre et al._2014_4_incong
4 btp,unrel,621.7,Faivre et al._2014_4_incong
4 btp,unrel,712.6,Faivre et al._2014_4_cong
4 btp,rel,1919.3,Faivre et al._2014_4_cong
4 btp,unrel,562.4,Faivre et al._2014_4_cong
4 btp,unrel,527.3,Faivre et al._2014_4_incong
4 btp,unrel,801.7,Faivre et al._2014_4_incong
4 btp,rel,567.3,Faivre et al._2014_4_cong
4 btp,unrel,469.2,Faivre et al._2014_4_incong
4 btp,unrel,910,Faivre et al._2014_4_cong
4 btp,rel,1061.8,Faivre et al._2014_4_incong
4 btp,rel,780.7,Faivre et al._2014_4_incong
4 btp,rel,730.1,Faivre et al._2014_4_cong
4 btp,unrel,587.9,Faivre et al._2014_4_incong
4 btp,rel,333.1,Faivre et al._2014_4_cong
4 btp,rel,1791.6,Faivre et al._2014_4_incong
4 btp,rel,1508.1,Faivre et al._2014_4_incong
4 btp,unrel,749.6,Faivre et al._2014_4_incong
5 ds,unrel,911.9,Faivre et al._2014_4_incong
5 ds,rel,1206.9,Faivre et al._2014_4_incong
5 ds,rel,816.2,Faivre et al._2014_4_incong
5 ds,rel,923.6,Faivre et al._2014_4_incong
5 ds,unrel,1294.1,Faivre et al._2014_4_incong
5 ds,unrel,930.2,Faivre et al._2014_4_incong
5 ds,unrel,817.7,Faivre et al._2014_4_incong
5 ds,unrel,556.1,Faivre et al._2014_4_cong
5 ds,rel,923.7,Faivre et al._2014_4_cong
5 ds,rel,1189.3,Faivre et al._2014_4_incong
5 ds,unrel,572.4,Faivre et al._2014_4_incong
5 ds,unrel,855.8,Faivre et al._2014_4_incong
5 ds,unrel,427,Faivre et al._2014_4_cong
5 ds,unrel,894.2,Faivre et al._2014_4_cong
5 ds,rel,828.3,Faivre et al._2014_4_incong
5 ds,unrel,864.6,Faivre et al._2014_4_incong
5 ds,unrel,942.4,Faivre et al._2014_4_incong
5 ds,rel,787.2,Faivre et al._2014_4_cong
5 ds,unrel,991.6,Faivre et al._2014_4_cong
5 ds,rel,934.2,Faivre et al._2014_4_cong
5 ds,rel,487.1,Faivre et al._2014_4_cong
5 ds,unrel,634.3,Faivre et al._2014_4_cong
5 ds,unrel,592.2,Faivre et al._2014_4_cong
5 ds,rel,942.6,Faivre et al._2014_4_cong
5 ds,rel,633.5,Faivre et al._2014_4_cong
5 ds,unrel,852.6,Faivre et al._2014_4_incong
5 ds,rel,674.6,Faivre et al._2014_4_cong
5 ds,unrel,871.1,Faivre et al._2014_4_cong
5 ds,unrel,776.1,Faivre et al._2014_4_cong
5 ds,rel,1679.3,Faivre et al._2014_4_incong
5 ds,unrel,892.8,Faivre et al._2014_4_cong
5 ds,unrel,1086.6,Faivre et al._2014_4_incong
5 ds,unrel,486.6,Faivre et al._2014_4_cong
5 ds,rel,915.9,Faivre et al._2014_4_incong
5 ds,rel,714.5,Faivre et al._2014_4_cong
5 ds,rel,438.2,Faivre et al._2014_4_cong
5 ds,rel,477.5,Faivre et al._2014_4_cong
5 ds,rel,456.8,Faivre et al._2014_4_incong
5 ds,rel,493.3,Faivre et al._2014_4_cong
5 ds,unrel,668.4,Faivre et al._2014_4_incong
5 ds,unrel,641.3,Faivre et al._2014_4_incong
5 ds,rel,666.7,Faivre et al._2014_4_incong
5 ds,unrel,361.4,Faivre et al._2014_4_incong
5 ds,unrel,486.1,Faivre et al._2014_4_incong
5 ds,unrel,332.6,Faivre et al._2014_4_incong
5 ds,unrel,626,Faivre et al._2014_4_incong
5 ds,unrel,606.9,Faivre et al._2014_4_cong
5 ds,unrel,512.8,Faivre et al._2014_4_cong
5 ds,unrel,352,Faivre et al._2014_4_cong
5 ds,rel,513.7,Faivre et al._2014_4_incong
5 ds,rel,518.1,Faivre et al._2014_4_cong
5 ds,unrel,614.6,Faivre et al._2014_4_cong
5 ds,unrel,404.4,Faivre et al._2014_4_cong
5 ds,rel,483,Faivre et al._2014_4_incong
5 ds,rel,519.4,Faivre et al._2014_4_cong
5 ds,rel,518,Faivre et al._2014_4_cong
5 ds,rel,727.5,Faivre et al._2014_4_cong
5 ds,unrel,643.8,Faivre et al._2014_4_incong
5 ds,unrel,551.1,Faivre et al._2014_4_incong
5 ds,unrel,854,Faivre et al._2014_4_incong
5 ds,rel,587.6,Faivre et al._2014_4_incong
5 ds,rel,392,Faivre et al._2014_4_cong
5 ds,rel,538.1,Faivre et al._2014_4_cong
5 ds,rel,662.6,Faivre et al._2014_4_incong
5 ds,rel,923.3,Faivre et al._2014_4_incong
5 ds,rel,708.8,Faivre et al._2014_4_cong
5 ds,rel,428.7,Faivre et al._2014_4_incong
5 ds,rel,473.8,Faivre et al._2014_4_incong
5 ds,rel,519.5,Faivre et al._2014_4_incong
5 ds,rel,396.9,Faivre et al._2014_4_incong
5 ds,unrel,320.3,Faivre et al._2014_4_cong
5 ds,unrel,576.5,Faivre et al._2014_4_cong
5 ds,rel,430.9,Faivre et al._2014_4_incong
5 ds,unrel,431.6,Faivre et al._2014_4_cong
5 ds,unrel,335.1,Faivre et al._2014_4_cong
5 ds,rel,325.7,Faivre et al._2014_4_incong
5 ds,unrel,428.6,Faivre et al._2014_4_cong
5 ds,unrel,501,Faivre et al._2014_4_incong
5 ds,rel,582.4,Faivre et al._2014_4_incong
5 ds,rel,482.2,Faivre et al._2014_4_cong
5 ds,unrel,380.4,Faivre et al._2014_4_cong
5 ds,rel,434.7,Faivre et al._2014_4_cong
5 ds,unrel,411,Faivre et al._2014_4_cong
5 ds,rel,418.8,Faivre et al._2014_4_cong
5 ds,rel,480,Faivre et al._2014_4_cong
5 ds,rel,536.1,Faivre et al._2014_4_cong
5 ds,rel,320.5,Faivre et al._2014_4_incong
5 ds,rel,384.1,Faivre et al._2014_4_incong
5 ds,unrel,384.8,Faivre et al._2014_4_incong
5 ds,rel,320.8,Faivre et al._2014_4_incong
5 ds,unrel,337.8,Faivre et al._2014_4_cong
5 ds,rel,471,Faivre et al._2014_4_cong
5 ds,unrel,366.1,Faivre et al._2014_4_cong
5 ds,unrel,712.6,Faivre et al._2014_4_incong
5 ds,unrel,460.8,Faivre et al._2014_4_incong
5 ds,rel,605.4,Faivre et al._2014_4_incong
5 ds,unrel,308.7,Faivre et al._2014_4_incong
5 ds,rel,303.7,Faivre et al._2014_4_cong
5 ds,unrel,312,Faivre et al._2014_4_cong
5 ds,unrel,525.2,Faivre et al._2014_4_incong
5 ds,unrel,360.2,Faivre et al._2014_4_cong
5 ds,unrel,358.7,Faivre et al._2014_4_incong
5 ds,unrel,472.3,Faivre et al._2014_4_incong
5 ds,rel,387.5,Faivre et al._2014_4_incong
5 ds,rel,375.8,Faivre et al._2014_4_incong
5 ds,rel,419.4,Faivre et al._2014_4_cong
5 ds,unrel,475,Faivre et al._2014_4_incong
5 ds,rel,536.3,Faivre et al._2014_4_incong
5 ds,rel,690,Faivre et al._2014_4_cong
5 ds,unrel,325.9,Faivre et al._2014_4_cong
5 ds,unrel,373.6,Faivre et al._2014_4_incong
5 ds,unrel,521.8,Faivre et al._2014_4_incong
5 ds,rel,546.7,Faivre et al._2014_4_incong
5 ds,rel,517.5,Faivre et al._2014_4_incong
5 ds,unrel,477.8,Faivre et al._2014_4_incong
5 ds,rel,639.9,Faivre et al._2014_4_incong
5 ds,unrel,559.2,Faivre et al._2014_4_cong
5 ds,unrel,797.8,Faivre et al._2014_4_incong
5 ds,unrel,546.6,Faivre et al._2014_4_cong
5 ds,unrel,392.7,Faivre et al._2014_4_cong
5 ds,rel,389.3,Faivre et al._2014_4_incong
5 ds,unrel,365.7,Faivre et al._2014_4_incong
5 ds,rel,399.2,Faivre et al._2014_4_incong
5 ds,rel,513.7,Faivre et al._2014_4_cong
5 ds,rel,531,Faivre et al._2014_4_cong
5 ds,unrel,445.8,Faivre et al._2014_4_cong
5 ds,unrel,515.3,Faivre et al._2014_4_incong
5 ds,rel,584.8,Faivre et al._2014_4_incong
5 ds,unrel,766.7,Faivre et al._2014_4_incong
5 ds,rel,653,Faivre et al._2014_4_cong
5 ds,unrel,568.7,Faivre et al._2014_4_incong
5 ds,rel,479,Faivre et al._2014_4_incong
5 ds,rel,543.5,Faivre et al._2014_4_incong
5 ds,rel,512.2,Faivre et al._2014_4_incong
5 ds,rel,507.9,Faivre et al._2014_4_incong
5 ds,unrel,442.7,Faivre et al._2014_4_incong
5 ds,rel,478.5,Faivre et al._2014_4_cong
5 ds,unrel,1006.4,Faivre et al._2014_4_incong
5 ds,rel,421.6,Faivre et al._2014_4_cong
5 ds,rel,520.1,Faivre et al._2014_4_cong
6 dt,unrel,623.2,Faivre et al._2014_4_cong
6 dt,rel,825.7,Faivre et al._2014_4_incong
6 dt,rel,854.8,Faivre et al._2014_4_incong
6 dt,rel,779.1,Faivre et al._2014_4_cong
6 dt,unrel,532.2,Faivre et al._2014_4_cong
6 dt,rel,1022.8,Faivre et al._2014_4_cong
6 dt,unrel,718.6,Faivre et al._2014_4_cong
6 dt,unrel,1882.9,Faivre et al._2014_4_cong
6 dt,unrel,1498.6,Faivre et al._2014_4_cong
6 dt,unrel,770.9,Faivre et al._2014_4_cong
6 dt,unrel,420.5,Faivre et al._2014_4_incong
6 dt,unrel,421.8,Faivre et al._2014_4_cong
6 dt,unrel,337.8,Faivre et al._2014_4_cong
6 dt,unrel,660.5,Faivre et al._2014_4_incong
6 dt,unrel,568.2,Faivre et al._2014_4_incong
6 dt,unrel,368.7,Faivre et al._2014_4_cong
6 dt,unrel,560.1,Faivre et al._2014_4_incong
6 dt,rel,508.9,Faivre et al._2014_4_incong
6 dt,rel,540.1,Faivre et al._2014_4_incong
6 dt,unrel,444.3,Faivre et al._2014_4_incong
6 dt,rel,460.2,Faivre et al._2014_4_cong
6 dt,unrel,489.9,Faivre et al._2014_4_incong
6 dt,rel,472.9,Faivre et al._2014_4_cong
6 dt,rel,595,Faivre et al._2014_4_incong
6 dt,rel,315.5,Faivre et al._2014_4_cong
6 dt,rel,525.8,Faivre et al._2014_4_incong
6 dt,rel,406.8,Faivre et al._2014_4_cong
6 dt,unrel,341.5,Faivre et al._2014_4_cong
6 dt,rel,322.8,Faivre et al._2014_4_cong
6 dt,rel,1096,Faivre et al._2014_4_cong
6 dt,unrel,332.3,Faivre et al._2014_4_incong
6 dt,unrel,370,Faivre et al._2014_4_cong
6 dt,unrel,316.4,Faivre et al._2014_4_cong
6 dt,rel,408.4,Faivre et al._2014_4_incong
6 dt,rel,327.8,Faivre et al._2014_4_cong
6 dt,rel,435.9,Faivre et al._2014_4_incong
6 dt,unrel,404.1,Faivre et al._2014_4_incong
6 dt,rel,404.3,Faivre et al._2014_4_incong
6 dt,unrel,383.1,Faivre et al._2014_4_cong
6 dt,rel,438,Faivre et al._2014_4_cong
6 dt,rel,414.5,Faivre et al._2014_4_incong
6 dt,rel,468.4,Faivre et al._2014_4_incong
6 dt,unrel,438.3,Faivre et al._2014_4_incong
6 dt,unrel,487.4,Faivre et al._2014_4_incong
6 dt,unrel,435,Faivre et al._2014_4_incong
6 dt,rel,387.8,Faivre et al._2014_4_cong
6 dt,rel,329.6,Faivre et al._2014_4_cong
6 dt,rel,599.2,Faivre et al._2014_4_incong
6 dt,rel,449,Faivre et al._2014_4_incong
6 dt,unrel,460.8,Faivre et al._2014_4_incong
6 dt,unrel,305.9,Faivre et al._2014_4_cong
6 dt,unrel,413.7,Faivre et al._2014_4_incong
6 dt,unrel,397.3,Faivre et al._2014_4_incong
6 dt,unrel,457.1,Faivre et al._2014_4_cong
6 dt,unrel,308.4,Faivre et al._2014_4_cong
6 dt,unrel,487.7,Faivre et al._2014_4_incong
6 dt,rel,527.6,Faivre et al._2014_4_incong
6 dt,unrel,311,Faivre et al._2014_4_cong
6 dt,rel,466.3,Faivre et al._2014_4_incong
6 dt,unrel,444.2,Faivre et al._2014_4_incong
6 dt,unrel,404,Faivre et al._2014_4_cong
6 dt,rel,390.2,Faivre et al._2014_4_cong
6 dt,unrel,430.1,Faivre et al._2014_4_incong
6 dt,rel,408.6,Faivre et al._2014_4_incong
6 dt,unrel,537.7,Faivre et al._2014_4_cong
6 dt,rel,499.6,Faivre et al._2014_4_incong
6 dt,rel,303.8,Faivre et al._2014_4_cong
6 dt,rel,323.3,Faivre et al._2014_4_cong
6 dt,rel,320.3,Faivre et al._2014_4_cong
6 dt,rel,351.8,Faivre et al._2014_4_cong
6 dt,unrel,411.4,Faivre et al._2014_4_incong
6 dt,unrel,425.6,Faivre et al._2014_4_incong
6 dt,unrel,482.6,Faivre et al._2014_4_incong
6 dt,unrel,370.8,Faivre et al._2014_4_incong
6 dt,rel,647.9,Faivre et al._2014_4_cong
6 dt,rel,396.9,Faivre et al._2014_4_incong
6 dt,rel,348.6,Faivre et al._2014_4_cong
6 dt,unrel,437.8,Faivre et al._2014_4_incong
6 dt,rel,449.1,Faivre et al._2014_4_incong
6 dt,rel,363,Faivre et al._2014_4_cong
6 dt,rel,453.6,Faivre et al._2014_4_incong
6 dt,unrel,697.4,Faivre et al._2014_4_incong
6 dt,rel,1202.6,Faivre et al._2014_4_incong
6 dt,rel,449.3,Faivre et al._2014_4_incong
6 dt,rel,339.6,Faivre et al._2014_4_cong
6 dt,unrel,427.3,Faivre et al._2014_4_cong
6 dt,rel,478.4,Faivre et al._2014_4_cong
6 dt,unrel,447,Faivre et al._2014_4_incong
6 dt,rel,370.9,Faivre et al._2014_4_cong
6 dt,unrel,303.8,Faivre et al._2014_4_cong
6 dt,rel,406.5,Faivre et al._2014_4_cong
6 dt,rel,485.6,Faivre et al._2014_4_cong
6 dt,rel,329.8,Faivre et al._2014_4_cong
6 dt,unrel,301.2,Faivre et al._2014_4_cong
6 dt,rel,527.1,Faivre et al._2014_4_incong
6 dt,rel,522.7,Faivre et al._2014_4_incong
6 dt,rel,456.5,Faivre et al._2014_4_incong
6 dt,rel,436,Faivre et al._2014_4_incong
6 dt,rel,452.1,Faivre et al._2014_4_incong
6 dt,rel,894.1,Faivre et al._2014_4_cong
6 dt,rel,305.9,Faivre et al._2014_4_cong
6 dt,unrel,478.1,Faivre et al._2014_4_incong
6 dt,rel,344.6,Faivre et al._2014_4_incong
6 dt,unrel,374.9,Faivre et al._2014_4_incong
6 dt,unrel,838.7,Faivre et al._2014_4_incong
6 dt,unrel,437.2,Faivre et al._2014_4_incong
6 dt,rel,368.7,Faivre et al._2014_4_cong
6 dt,unrel,443.8,Faivre et al._2014_4_cong
6 dt,rel,375.3,Faivre et al._2014_4_incong
6 dt,rel,537.5,Faivre et al._2014_4_incong
6 dt,unrel,327.4,Faivre et al._2014_4_cong
6 dt,unrel,404.5,Faivre et al._2014_4_cong
6 dt,rel,332.3,Faivre et al._2014_4_incong
6 dt,unrel,436.9,Faivre et al._2014_4_incong
6 dt,rel,365.4,Faivre et al._2014_4_cong
6 dt,unrel,513.2,Faivre et al._2014_4_cong
6 dt,rel,353.4,Faivre et al._2014_4_cong
6 dt,rel,468.6,Faivre et al._2014_4_incong
6 dt,rel,459.2,Faivre et al._2014_4_incong
6 dt,unrel,473,Faivre et al._2014_4_cong
6 dt,rel,353.9,Faivre et al._2014_4_incong
6 dt,unrel,380.9,Faivre et al._2014_4_incong
6 dt,unrel,408.2,Faivre et al._2014_4_cong
6 dt,rel,531.8,Faivre et al._2014_4_incong
6 dt,unrel,387.4,Faivre et al._2014_4_incong
6 dt,unrel,765.3,Faivre et al._2014_4_cong
6 dt,unrel,452.1,Faivre et al._2014_4_incong
6 dt,unrel,358.3,Faivre et al._2014_4_cong
6 dt,rel,394.4,Faivre et al._2014_4_cong
6 dt,unrel,591.2,Faivre et al._2014_4_incong
6 dt,unrel,389.8,Faivre et al._2014_4_cong
6 dt,unrel,539,Faivre et al._2014_4_incong
6 dt,rel,363.4,Faivre et al._2014_4_cong
6 dt,unrel,1246.5,Faivre et al._2014_4_cong
6 dt,unrel,480.4,Faivre et al._2014_4_incong
6 dt,rel,528,Faivre et al._2014_4_cong
6 dt,unrel,335.2,Faivre et al._2014_4_incong
6 dt,unrel,467.3,Faivre et al._2014_4_cong
6 dt,rel,418,Faivre et al._2014_4_cong
6 dt,unrel,310.7,Faivre et al._2014_4_cong
6 dt,rel,389.9,Faivre et al._2014_4_cong
6 dt,unrel,492.1,Faivre et al._2014_4_incong
6 dt,rel,523.4,Faivre et al._2014_4_incong
6 dt,unrel,367.8,Faivre et al._2014_4_cong
6 dt,unrel,415.3,Faivre et al._2014_4_incong
6 dt,unrel,380.2,Faivre et al._2014_4_cong
6 dt,rel,432.1,Faivre et al._2014_4_cong
6 dt,unrel,546.8,Faivre et al._2014_4_cong
6 dt,rel,467.8,Faivre et al._2014_4_incong
6 dt,rel,1684,Faivre et al._2014_4_incong
6 dt,rel,705.8,Faivre et al._2014_4_incong
6 dt,rel,541.5,Faivre et al._2014_4_incong
6 dt,unrel,766.5,Faivre et al._2014_4_incong
6 dt,rel,493.8,Faivre et al._2014_4_cong
6 dt,unrel,461,Faivre et al._2014_4_incong
6 dt,rel,748.5,Faivre et al._2014_4_cong
6 dt,unrel,861.7,Faivre et al._2014_4_cong
6 dt,rel,516.5,Faivre et al._2014_4_cong
6 dt,rel,499.5,Faivre et al._2014_4_incong
