"","idv","iv","dv","exp"
"3987","11 lq","rel",1000,"Faivre et al._3_incong"
"3988","11 lq","unrel",895.7,"Faivre et al._3_incong"
"3989","11 lq","unrel",577,"Faivre et al._3_incong"
"3990","11 lq","unrel",554.4,"Faivre et al._3_incong"
"3991","11 lq","rel",700.6,"Faivre et al._3_incong"
"3992","11 lq","unrel",729.2,"Faivre et al._3_incong"
"3993","11 lq","rel",598.2,"Faivre et al._3_incong"
"3994","11 lq","rel",768.6,"Faivre et al._3_incong"
"3995","11 lq","rel",1227.9,"Faivre et al._3_incong"
"3996","11 lq","rel",578.6,"Faivre et al._3_incong"
"3997","11 lq","unrel",773.9,"Faivre et al._3_incong"
"3998","11 lq","unrel",638.2,"Faivre et al._3_incong"
"3999","11 lq","rel",665.4,"Faivre et al._3_incong"
"4000","11 lq","rel",718.2,"Faivre et al._3_incong"
"4001","11 lq","unrel",596.1,"Faivre et al._3_incong"
"4002","11 lq","rel",473.6,"Faivre et al._3_incong"
"4003","11 lq","unrel",516.9,"Faivre et al._3_incong"
"4004","11 lq","rel",558.7,"Faivre et al._3_incong"
"4005","11 lq","rel",571,"Faivre et al._3_incong"
"4006","11 lq","unrel",440.3,"Faivre et al._3_incong"
"4007","11 lq","unrel",440.6,"Faivre et al._3_incong"
"4008","11 lq","unrel",624.1,"Faivre et al._3_incong"
"4009","11 lq","unrel",504,"Faivre et al._3_incong"
"4010","11 lq","unrel",389.7,"Faivre et al._3_incong"
"4011","11 lq","unrel",553,"Faivre et al._3_incong"
"4012","12 lu","rel",737,"Faivre et al._3_incong"
"4013","12 lu","unrel",725.7,"Faivre et al._3_incong"
"4014","12 lu","unrel",673,"Faivre et al._3_incong"
"4015","12 lu","rel",804,"Faivre et al._3_incong"
"4016","12 lu","unrel",729.1,"Faivre et al._3_incong"
"4017","12 lu","unrel",1246.4,"Faivre et al._3_incong"
"4018","12 lu","unrel",841,"Faivre et al._3_incong"
"4019","12 lu","rel",611.4,"Faivre et al._3_incong"
"4020","12 lu","unrel",881.2,"Faivre et al._3_incong"
"4021","12 lu","rel",963.2,"Faivre et al._3_incong"
"4022","12 lu","rel",1021.1,"Faivre et al._3_incong"
"4023","12 lu","rel",982.4,"Faivre et al._3_incong"
"4024","12 lu","rel",1166.5,"Faivre et al._3_incong"
"4025","12 lu","unrel",1289.4,"Faivre et al._3_incong"
"4026","12 lu","rel",942.9,"Faivre et al._3_incong"
"4027","12 lu","unrel",692.7,"Faivre et al._3_incong"
"4028","12 lu","rel",654.3,"Faivre et al._3_incong"
"4029","12 lu","rel",624.1,"Faivre et al._3_incong"
"4030","12 lu","rel",680.5,"Faivre et al._3_incong"
"4031","12 lu","unrel",1219.9,"Faivre et al._3_incong"
"4032","12 lu","rel",956.7,"Faivre et al._3_incong"
"4033","12 lu","rel",892.7,"Faivre et al._3_incong"
"4034","12 lu","rel",903.6,"Faivre et al._3_incong"
"4035","12 lu","unrel",842.6,"Faivre et al._3_incong"
"4036","12 lu","rel",1454.9,"Faivre et al._3_incong"
"4037","12 lu","unrel",1774.8,"Faivre et al._3_incong"
"4038","12 lu","unrel",608.3,"Faivre et al._3_incong"
"4039","12 lu","unrel",716.8,"Faivre et al._3_incong"
"4040","12 lu","unrel",1057.2,"Faivre et al._3_incong"
"4041","12 lu","unrel",620.8,"Faivre et al._3_incong"
"4042","12 lu","unrel",824.5,"Faivre et al._3_incong"
"4043","12 lu","rel",766.7,"Faivre et al._3_incong"
"4044","12 lu","rel",921,"Faivre et al._3_incong"
"4045","12 lu","unrel",810.9,"Faivre et al._3_incong"
"4046","12 lu","rel",733.7,"Faivre et al._3_incong"
"4047","12 lu","unrel",684.1,"Faivre et al._3_incong"
"4048","12 lu","unrel",591.5,"Faivre et al._3_incong"
"4049","12 lu","unrel",832.7,"Faivre et al._3_incong"
"4050","12 lu","unrel",801.3,"Faivre et al._3_incong"
"4051","12 lu","unrel",923.9,"Faivre et al._3_incong"
"4052","12 lu","unrel",637.8,"Faivre et al._3_incong"
"4053","12 lu","rel",603.3,"Faivre et al._3_incong"
"4054","12 lu","unrel",948.8,"Faivre et al._3_incong"
"4055","13 mb","unrel",551.7,"Faivre et al._3_incong"
"4056","13 mb","rel",696.4,"Faivre et al._3_incong"
"4057","13 mb","rel",952.1,"Faivre et al._3_incong"
"4058","13 mb","rel",684.2,"Faivre et al._3_incong"
"4059","13 mb","rel",809.9,"Faivre et al._3_incong"
"4060","13 mb","rel",722.8,"Faivre et al._3_incong"
"4061","13 mb","unrel",610.5,"Faivre et al._3_incong"
"4062","13 mb","rel",663.3,"Faivre et al._3_incong"
"4063","13 mb","unrel",672.3,"Faivre et al._3_incong"
"4064","13 mb","unrel",559.2,"Faivre et al._3_incong"
"4065","13 mb","unrel",640.9,"Faivre et al._3_incong"
"4066","13 mb","unrel",410.3,"Faivre et al._3_incong"
"4067","13 mb","unrel",527.7,"Faivre et al._3_incong"
"4068","13 mb","unrel",595,"Faivre et al._3_incong"
"4069","13 mb","rel",583.1,"Faivre et al._3_incong"
"4070","13 mb","rel",384,"Faivre et al._3_incong"
"4071","13 mb","unrel",494.5,"Faivre et al._3_incong"
"4072","13 mb","unrel",533.6,"Faivre et al._3_incong"
"4073","13 mb","unrel",477.3,"Faivre et al._3_incong"
"4074","13 mb","rel",570,"Faivre et al._3_incong"
"4075","13 mb","unrel",529.2,"Faivre et al._3_incong"
"4076","13 mb","rel",481.8,"Faivre et al._3_incong"
"4077","13 mb","rel",850.5,"Faivre et al._3_incong"
"4078","13 mb","rel",480.3,"Faivre et al._3_incong"
"4079","13 mb","rel",536.1,"Faivre et al._3_incong"
"4080","13 mb","unrel",855.9,"Faivre et al._3_incong"
"4081","13 mb","rel",734.7,"Faivre et al._3_incong"
"4082","13 mb","rel",452.3,"Faivre et al._3_incong"
"4083","13 mb","rel",385.1,"Faivre et al._3_incong"
"4084","13 mb","unrel",742.8,"Faivre et al._3_incong"
"4085","13 mb","rel",539.5,"Faivre et al._3_incong"
"4086","13 mb","rel",414.6,"Faivre et al._3_incong"
"4087","13 mb","unrel",408.3,"Faivre et al._3_incong"
"4088","13 mb","rel",479.4,"Faivre et al._3_incong"
"4089","13 mb","rel",386.9,"Faivre et al._3_incong"
"4090","13 mb","rel",401.5,"Faivre et al._3_incong"
"4091","13 mb","unrel",351.9,"Faivre et al._3_incong"
"4092","13 mb","rel",485.8,"Faivre et al._3_incong"
"4093","13 mb","unrel",434.8,"Faivre et al._3_incong"
"4094","13 mb","unrel",474.6,"Faivre et al._3_incong"
"4095","13 mb","unrel",429,"Faivre et al._3_incong"
"4096","13 mb","unrel",465,"Faivre et al._3_incong"
"4097","13 mb","unrel",400.7,"Faivre et al._3_incong"
"4098","13 mb","unrel",702.3,"Faivre et al._3_incong"
"4099","14 nr","unrel",660.3,"Faivre et al._3_incong"
"4100","14 nr","unrel",1149.7,"Faivre et al._3_incong"
"4101","14 nr","unrel",1165.1,"Faivre et al._3_incong"
"4102","14 nr","unrel",594.7,"Faivre et al._3_incong"
"4103","14 nr","rel",794.1,"Faivre et al._3_incong"
"4104","14 nr","rel",503.9,"Faivre et al._3_incong"
"4105","14 nr","unrel",435.3,"Faivre et al._3_incong"
"4106","14 nr","rel",995.6,"Faivre et al._3_incong"
"4107","14 nr","unrel",658.9,"Faivre et al._3_incong"
"4108","14 nr","rel",508.4,"Faivre et al._3_incong"
"4109","14 nr","rel",476.5,"Faivre et al._3_incong"
"4110","14 nr","unrel",655.9,"Faivre et al._3_incong"
"4111","14 nr","unrel",824.7,"Faivre et al._3_incong"
"4112","14 nr","unrel",731.4,"Faivre et al._3_incong"
"4113","14 nr","unrel",753.3,"Faivre et al._3_incong"
"4114","14 nr","unrel",1181.2,"Faivre et al._3_incong"
"4115","14 nr","rel",546.5,"Faivre et al._3_incong"
"4116","14 nr","unrel",491.6,"Faivre et al._3_incong"
"4117","14 nr","unrel",724,"Faivre et al._3_incong"
"4118","14 nr","unrel",562.7,"Faivre et al._3_incong"
"4119","14 nr","rel",334.8,"Faivre et al._3_incong"
"4120","14 nr","unrel",371.4,"Faivre et al._3_incong"
"4121","14 nr","rel",902.6,"Faivre et al._3_incong"
"4122","14 nr","unrel",834.8,"Faivre et al._3_incong"
"4123","14 nr","rel",848.5,"Faivre et al._3_incong"
"4124","14 nr","rel",1411.7,"Faivre et al._3_incong"
"4125","14 nr","rel",1260.6,"Faivre et al._3_incong"
"4126","14 nr","rel",420.2,"Faivre et al._3_incong"
"4127","14 nr","rel",849.2,"Faivre et al._3_incong"
"4128","14 nr","unrel",643.1,"Faivre et al._3_incong"
"4129","14 nr","rel",389.1,"Faivre et al._3_incong"
"4130","14 nr","unrel",639.1,"Faivre et al._3_incong"
"4131","14 nr","rel",986.9,"Faivre et al._3_incong"
"4132","14 nr","unrel",553.8,"Faivre et al._3_incong"
"4133","14 nr","unrel",631.4,"Faivre et al._3_incong"
"4134","14 nr","unrel",465.7,"Faivre et al._3_incong"
"4135","14 nr","rel",406.8,"Faivre et al._3_incong"
"4136","15 sa","rel",819.3,"Faivre et al._3_incong"
"4137","15 sa","rel",828,"Faivre et al._3_incong"
"4138","15 sa","rel",492.4,"Faivre et al._3_incong"
"4139","15 sa","unrel",940.1,"Faivre et al._3_incong"
"4140","15 sa","unrel",514.4,"Faivre et al._3_incong"
"4141","15 sa","rel",461.6,"Faivre et al._3_incong"
"4142","15 sa","rel",488,"Faivre et al._3_incong"
"4143","15 sa","unrel",983.5,"Faivre et al._3_incong"
"4144","15 sa","unrel",468.4,"Faivre et al._3_incong"
"4145","15 sa","unrel",422.9,"Faivre et al._3_incong"
"4146","15 sa","rel",325.2,"Faivre et al._3_incong"
"4147","15 sa","unrel",478,"Faivre et al._3_incong"
"4148","15 sa","rel",411,"Faivre et al._3_incong"
"4149","15 sa","unrel",427.7,"Faivre et al._3_incong"
"4150","15 sa","rel",385.2,"Faivre et al._3_incong"
"4151","15 sa","rel",566.2,"Faivre et al._3_incong"
"4152","15 sa","rel",1226.5,"Faivre et al._3_incong"
"4153","15 sa","rel",833.2,"Faivre et al._3_incong"
"4154","15 sa","unrel",831.2,"Faivre et al._3_incong"
"4155","15 sa","unrel",1565.6,"Faivre et al._3_incong"
"4156","15 sa","unrel",455.4,"Faivre et al._3_incong"
"4157","15 sa","unrel",339.4,"Faivre et al._3_incong"
"4158","15 sa","unrel",552.6,"Faivre et al._3_incong"
"4159","15 sa","rel",391.8,"Faivre et al._3_incong"
"4160","15 sa","unrel",428.5,"Faivre et al._3_incong"
"4161","15 sa","rel",372.8,"Faivre et al._3_incong"
"4162","15 sa","rel",490.4,"Faivre et al._3_incong"
"4163","15 sa","rel",581.5,"Faivre et al._3_incong"
"4164","15 sa","rel",330.2,"Faivre et al._3_incong"
"4165","15 sa","unrel",483.4,"Faivre et al._3_incong"
"4166","15 sa","rel",495.3,"Faivre et al._3_incong"
"4167","15 sa","rel",445,"Faivre et al._3_incong"
"4168","15 sa","rel",686.2,"Faivre et al._3_incong"
"4169","15 sa","unrel",368.8,"Faivre et al._3_incong"
"4170","15 sa","rel",366.4,"Faivre et al._3_incong"
"4171","15 sa","rel",423.7,"Faivre et al._3_incong"
"4172","15 sa","unrel",712.1,"Faivre et al._3_incong"
"4173","15 sa","rel",692.2,"Faivre et al._3_incong"
"4174","15 sa","unrel",621.4,"Faivre et al._3_incong"
"4175","15 sa","rel",435.2,"Faivre et al._3_incong"
"4176","15 sa","rel",342.6,"Faivre et al._3_incong"
"4177","15 sa","unrel",351.4,"Faivre et al._3_incong"
"4178","15 sa","unrel",503.7,"Faivre et al._3_incong"
"4179","15 sa","unrel",673.5,"Faivre et al._3_incong"
"4180","15 sa","unrel",929.8,"Faivre et al._3_incong"
"4181","15 sa","rel",962.8,"Faivre et al._3_incong"
"4182","15 sa","unrel",454.5,"Faivre et al._3_incong"
"4183","15 sa","rel",377.9,"Faivre et al._3_incong"
"4184","16 sm","unrel",1248.1,"Faivre et al._3_incong"
"4185","16 sm","rel",809.4,"Faivre et al._3_incong"
"4186","16 sm","rel",547.5,"Faivre et al._3_incong"
"4187","16 sm","rel",1326.3,"Faivre et al._3_incong"
"4188","16 sm","rel",654,"Faivre et al._3_incong"
"4189","16 sm","rel",580.5,"Faivre et al._3_incong"
"4190","16 sm","unrel",749.6,"Faivre et al._3_incong"
"4191","16 sm","rel",545,"Faivre et al._3_incong"
"4192","16 sm","unrel",442.6,"Faivre et al._3_incong"
"4193","16 sm","rel",482.8,"Faivre et al._3_incong"
"4194","16 sm","rel",445.3,"Faivre et al._3_incong"
"4195","16 sm","unrel",679.6,"Faivre et al._3_incong"
"4196","16 sm","rel",404.4,"Faivre et al._3_incong"
"4197","16 sm","unrel",345.8,"Faivre et al._3_incong"
"4198","16 sm","unrel",340.6,"Faivre et al._3_incong"
"4199","16 sm","rel",665,"Faivre et al._3_incong"
"4200","16 sm","rel",409.3,"Faivre et al._3_incong"
"4201","16 sm","unrel",364.5,"Faivre et al._3_incong"
"4202","16 sm","rel",405.2,"Faivre et al._3_incong"
"4203","16 sm","rel",333.8,"Faivre et al._3_incong"
"4204","16 sm","rel",348.2,"Faivre et al._3_incong"
"4205","16 sm","rel",364.5,"Faivre et al._3_incong"
"4206","16 sm","rel",445,"Faivre et al._3_incong"
"4207","16 sm","rel",307.7,"Faivre et al._3_incong"
"4208","16 sm","unrel",440.8,"Faivre et al._3_incong"
"4209","16 sm","unrel",463.7,"Faivre et al._3_incong"
"4210","16 sm","unrel",727,"Faivre et al._3_incong"
"4211","16 sm","rel",300.9,"Faivre et al._3_incong"
"4212","16 sm","unrel",520.8,"Faivre et al._3_incong"
"4213","16 sm","unrel",386.3,"Faivre et al._3_incong"
"4214","16 sm","rel",371.7,"Faivre et al._3_incong"
"4215","17 sp","rel",2573.2,"Faivre et al._3_incong"
"4216","17 sp","unrel",3094.7,"Faivre et al._3_incong"
"4217","17 sp","rel",1993.7,"Faivre et al._3_incong"
"4218","17 sp","unrel",2028.2,"Faivre et al._3_incong"
"4219","17 sp","rel",1704.9,"Faivre et al._3_incong"
"4220","17 sp","unrel",2011.3,"Faivre et al._3_incong"
"4221","17 sp","unrel",970,"Faivre et al._3_incong"
"4222","17 sp","unrel",802,"Faivre et al._3_incong"
"4223","17 sp","unrel",1792.2,"Faivre et al._3_incong"
"4224","17 sp","rel",1369.3,"Faivre et al._3_incong"
"4225","17 sp","rel",1222.3,"Faivre et al._3_incong"
"4226","17 sp","rel",1635.2,"Faivre et al._3_incong"
"4227","17 sp","rel",977.3,"Faivre et al._3_incong"
"4228","17 sp","unrel",1046.6,"Faivre et al._3_incong"
"4229","17 sp","rel",869.7,"Faivre et al._3_incong"
"4230","17 sp","rel",1613.5,"Faivre et al._3_incong"
"4231","17 sp","rel",1682.2,"Faivre et al._3_incong"
"4232","17 sp","unrel",935,"Faivre et al._3_incong"
"4233","17 sp","rel",1507.4,"Faivre et al._3_incong"
"4234","17 sp","unrel",1830.8,"Faivre et al._3_incong"
"4235","17 sp","unrel",921.9,"Faivre et al._3_incong"
"4236","17 sp","rel",2335.3,"Faivre et al._3_incong"
"4237","17 sp","rel",1034,"Faivre et al._3_incong"
"4238","17 sp","rel",3001.2,"Faivre et al._3_incong"
"4239","17 sp","unrel",807.6,"Faivre et al._3_incong"
"4240","17 sp","unrel",2548.1,"Faivre et al._3_incong"
"4241","17 sp","rel",2193.1,"Faivre et al._3_incong"
"4242","17 sp","rel",730.4,"Faivre et al._3_incong"
"4243","17 sp","unrel",1736.2,"Faivre et al._3_incong"
"4244","17 sp","rel",1081.2,"Faivre et al._3_incong"
"4245","17 sp","rel",1184,"Faivre et al._3_incong"
"4246","17 sp","rel",931.2,"Faivre et al._3_incong"
"4247","17 sp","unrel",1866.8,"Faivre et al._3_incong"
"4248","17 sp","unrel",818.9,"Faivre et al._3_incong"
"4249","17 sp","unrel",2013.6,"Faivre et al._3_incong"
"4250","17 sp","unrel",1712.8,"Faivre et al._3_incong"
"4251","17 sp","unrel",2011.2,"Faivre et al._3_incong"
"4252","17 sp","rel",1023.1,"Faivre et al._3_incong"
"4253","17 sp","unrel",1908.1,"Faivre et al._3_incong"
"4254","17 sp","unrel",2244.7,"Faivre et al._3_incong"
"4255","17 sp","unrel",831.5,"Faivre et al._3_incong"
"4256","17 sp","rel",765.4,"Faivre et al._3_incong"
"4257","18 sw","rel",1214.6,"Faivre et al._3_incong"
"4258","18 sw","rel",956.3,"Faivre et al._3_incong"
"4259","18 sw","unrel",537.5,"Faivre et al._3_incong"
"4260","18 sw","unrel",876.1,"Faivre et al._3_incong"
"4261","18 sw","unrel",724.3,"Faivre et al._3_incong"
"4262","18 sw","rel",2152.4,"Faivre et al._3_incong"
"4263","18 sw","rel",616.4,"Faivre et al._3_incong"
"4264","18 sw","rel",995.9,"Faivre et al._3_incong"
"4265","18 sw","unrel",822.8,"Faivre et al._3_incong"
"4266","18 sw","unrel",491.9,"Faivre et al._3_incong"
"4267","18 sw","unrel",406.6,"Faivre et al._3_incong"
"4268","18 sw","unrel",613.8,"Faivre et al._3_incong"
"4269","18 sw","rel",1624.1,"Faivre et al._3_incong"
"4270","18 sw","unrel",792.1,"Faivre et al._3_incong"
"4271","18 sw","rel",818.2,"Faivre et al._3_incong"
"4272","18 sw","rel",1409.1,"Faivre et al._3_incong"
"4273","18 sw","rel",1353,"Faivre et al._3_incong"
"4274","18 sw","unrel",782.6,"Faivre et al._3_incong"
"4275","18 sw","unrel",476.5,"Faivre et al._3_incong"
"4276","18 sw","rel",778,"Faivre et al._3_incong"
"4277","18 sw","rel",840.2,"Faivre et al._3_incong"
"4278","18 sw","unrel",3240.5,"Faivre et al._3_incong"
"4279","18 sw","rel",695.6,"Faivre et al._3_incong"
"4280","18 sw","unrel",818,"Faivre et al._3_incong"
"4281","18 sw","unrel",992,"Faivre et al._3_incong"
"4282","18 sw","unrel",651.8,"Faivre et al._3_incong"
"4283","18 sw","unrel",589.9,"Faivre et al._3_incong"
"4284","18 sw","unrel",764.8,"Faivre et al._3_incong"
"4285","18 sw","unrel",1020,"Faivre et al._3_incong"
"4286","18 sw","rel",542.7,"Faivre et al._3_incong"
"4287","18 sw","rel",1001.2,"Faivre et al._3_incong"
"4288","18 sw","rel",524.9,"Faivre et al._3_incong"
"4289","18 sw","unrel",835.5,"Faivre et al._3_incong"
"4290","18 sw","unrel",362.5,"Faivre et al._3_incong"
"4291","18 sw","unrel",386.6,"Faivre et al._3_incong"
"4292","18 sw","rel",1047.9,"Faivre et al._3_incong"
"4293","18 sw","unrel",1233.7,"Faivre et al._3_incong"
"4294","18 sw","unrel",549.6,"Faivre et al._3_incong"
"4295","18 sw","unrel",614.6,"Faivre et al._3_incong"
"4296","18 sw","rel",623.5,"Faivre et al._3_incong"
"4297","18 sw","unrel",538.7,"Faivre et al._3_incong"
"4298","18 sw","rel",520.9,"Faivre et al._3_incong"
"4299","18 sw","rel",499.5,"Faivre et al._3_incong"
"4300","18 sw","unrel",683.6,"Faivre et al._3_incong"
"4301","18 sw","unrel",697.8,"Faivre et al._3_incong"
"4302","18 sw","unrel",416.5,"Faivre et al._3_incong"
"4303","19 tt","rel",690.5,"Faivre et al._3_incong"
"4304","19 tt","unrel",541.5,"Faivre et al._3_incong"
"4305","19 tt","rel",635.4,"Faivre et al._3_incong"
"4306","19 tt","rel",525.9,"Faivre et al._3_incong"
"4307","19 tt","unrel",756.6,"Faivre et al._3_incong"
"4308","19 tt","unrel",488.5,"Faivre et al._3_incong"
"4309","19 tt","unrel",1176.4,"Faivre et al._3_incong"
"4310","19 tt","rel",930.3,"Faivre et al._3_incong"
"4311","19 tt","unrel",592.9,"Faivre et al._3_incong"
"4312","19 tt","unrel",690.5,"Faivre et al._3_incong"
"4313","19 tt","unrel",606.4,"Faivre et al._3_incong"
"4314","19 tt","unrel",687.4,"Faivre et al._3_incong"
"4315","19 tt","rel",630.6,"Faivre et al._3_incong"
"4316","19 tt","rel",1175.8,"Faivre et al._3_incong"
"4317","19 tt","unrel",500.8,"Faivre et al._3_incong"
"4318","19 tt","rel",811.3,"Faivre et al._3_incong"
"4319","19 tt","rel",770.3,"Faivre et al._3_incong"
"4320","19 tt","unrel",689.7,"Faivre et al._3_incong"
"4321","19 tt","rel",726.4,"Faivre et al._3_incong"
"4322","19 tt","unrel",1018.4,"Faivre et al._3_incong"
"4323","19 tt","unrel",771.5,"Faivre et al._3_incong"
"4324","19 tt","unrel",683.8,"Faivre et al._3_incong"
"4325","19 tt","unrel",975.4,"Faivre et al._3_incong"
"4326","19 tt","unrel",509.2,"Faivre et al._3_incong"
"4327","19 tt","unrel",581.1,"Faivre et al._3_incong"
"4328","19 tt","unrel",810.7,"Faivre et al._3_incong"
"4329","19 tt","rel",830,"Faivre et al._3_incong"
"4330","19 tt","rel",741.7,"Faivre et al._3_incong"
"4331","19 tt","unrel",843.7,"Faivre et al._3_incong"
"4332","19 tt","rel",657.3,"Faivre et al._3_incong"
"4333","19 tt","rel",677.9,"Faivre et al._3_incong"
"4334","19 tt","rel",648.5,"Faivre et al._3_incong"
"4335","19 tt","rel",576.6,"Faivre et al._3_incong"
"4336","19 tt","unrel",583.9,"Faivre et al._3_incong"
"4337","19 tt","rel",577.7,"Faivre et al._3_incong"
"4338","19 tt","rel",729.4,"Faivre et al._3_incong"
"4339","19 tt","rel",615.5,"Faivre et al._3_incong"
"4340","19 tt","unrel",659.1,"Faivre et al._3_incong"
"4341","19 tt","rel",650.4,"Faivre et al._3_incong"
"4342","19 tt","unrel",547.9,"Faivre et al._3_incong"
"4343","19 tt","rel",503.3,"Faivre et al._3_incong"
"4344","19 tt","rel",631.9,"Faivre et al._3_incong"
"4345","19 tt","rel",557.7,"Faivre et al._3_incong"
"4346","19 tt","unrel",466.4,"Faivre et al._3_incong"
"4347","19 tt","unrel",458.1,"Faivre et al._3_incong"
"4348","2 MF","unrel",1945,"Faivre et al._3_incong"
"4349","2 MF","rel",932.4,"Faivre et al._3_incong"
"4350","2 MF","rel",663.7,"Faivre et al._3_incong"
"4351","2 MF","unrel",830.4,"Faivre et al._3_incong"
"4352","2 MF","rel",549.6,"Faivre et al._3_incong"
"4353","2 MF","unrel",1200.3,"Faivre et al._3_incong"
"4354","2 MF","rel",1140.2,"Faivre et al._3_incong"
"4355","2 MF","rel",1167.5,"Faivre et al._3_incong"
"4356","2 MF","rel",1214.4,"Faivre et al._3_incong"
"4357","2 MF","unrel",938.3,"Faivre et al._3_incong"
"4358","2 MF","rel",677.3,"Faivre et al._3_incong"
"4359","2 MF","unrel",1103.9,"Faivre et al._3_incong"
"4360","2 MF","unrel",717.5,"Faivre et al._3_incong"
"4361","2 MF","rel",922.5,"Faivre et al._3_incong"
"4362","2 MF","rel",1133.6,"Faivre et al._3_incong"
"4363","2 MF","unrel",860.8,"Faivre et al._3_incong"
"4364","2 MF","rel",609.5,"Faivre et al._3_incong"
"4365","2 MF","unrel",674.3,"Faivre et al._3_incong"
"4366","2 MF","unrel",487.2,"Faivre et al._3_incong"
"4367","2 MF","rel",488.5,"Faivre et al._3_incong"
"4368","2 MF","rel",443.8,"Faivre et al._3_incong"
"4369","2 MF","rel",423.9,"Faivre et al._3_incong"
"4370","2 MF","unrel",1274.2,"Faivre et al._3_incong"
"4371","2 MF","unrel",1202.2,"Faivre et al._3_incong"
"4372","2 MF","unrel",886.4,"Faivre et al._3_incong"
"4373","2 MF","rel",485.3,"Faivre et al._3_incong"
"4374","2 MF","rel",452.2,"Faivre et al._3_incong"
"4375","2 MF","rel",911.7,"Faivre et al._3_incong"
"4376","2 MF","rel",934.3,"Faivre et al._3_incong"
"4377","2 MF","rel",484.8,"Faivre et al._3_incong"
"4378","2 MF","unrel",402.4,"Faivre et al._3_incong"
"4379","2 MF","rel",536.3,"Faivre et al._3_incong"
"4380","2 MF","unrel",1346.9,"Faivre et al._3_incong"
"4381","2 MF","rel",869.5,"Faivre et al._3_incong"
"4382","2 MF","rel",491.6,"Faivre et al._3_incong"
"4383","2 MF","rel",1204.4,"Faivre et al._3_incong"
"4384","2 MF","unrel",1302.3,"Faivre et al._3_incong"
"4385","2 MF","unrel",925,"Faivre et al._3_incong"
"4386","20 whc","unrel",1540,"Faivre et al._3_incong"
"4387","20 whc","rel",2697.5,"Faivre et al._3_incong"
"4388","20 whc","unrel",2118.3,"Faivre et al._3_incong"
"4389","20 whc","unrel",1831,"Faivre et al._3_incong"
"4390","20 whc","rel",2378.8,"Faivre et al._3_incong"
"4391","20 whc","unrel",2193.3,"Faivre et al._3_incong"
"4392","20 whc","unrel",2253.4,"Faivre et al._3_incong"
"4393","20 whc","rel",3222.2,"Faivre et al._3_incong"
"4394","20 whc","unrel",1396.1,"Faivre et al._3_incong"
"4395","20 whc","rel",1791.4,"Faivre et al._3_incong"
"4396","20 whc","rel",1244.7,"Faivre et al._3_incong"
