"","no.","idv","word","scene","condition","acc","dv","visibility","exp","iv"
"11622",28,"s28",10,20,3,1,0.710046558,2,"2C",1
"11623",28,"s28",5,17,2,1,0.9767017,2,"2C",0
"11624",28,"s28",6,13,2,1,0.737057094,2,"2C",0
"11625",28,"s28",4,2,1,1,0.684753601,2,"2C",1
"11626",28,"s28",3,5,1,1,0.687688213,2,"2C",1
"11627",28,"s28",12,2,4,1,0.78348805,2,"2C",0
"11628",28,"s28",4,13,2,1,0.685545681,2,"2C",0
"11629",28,"s28",2,13,2,1,0.870253957,2,"2C",0
"11630",28,"s28",4,4,1,1,0.677079459,2,"2C",1
"11631",28,"s28",11,13,3,1,0.640776889,2,"2C",1
"11632",28,"s28",9,7,4,1,0.981801431,2,"2C",0
"11633",28,"s28",2,16,2,1,0.655172871,2,"2C",0
"11634",28,"s28",9,16,3,1,0.762255182,2,"2C",1
"11635",28,"s28",6,4,1,1,0.694614849,2,"2C",1
"11636",28,"s28",5,18,2,1,0.668669856,2,"2C",0
"11637",28,"s28",4,7,1,1,0.633433433,2,"2C",1
"11638",28,"s28",4,1,1,1,0.70778416,2,"2C",1
"11639",28,"s28",12,6,4,1,0.757883682,2,"2C",0
"11640",28,"s28",7,1,4,1,0.611623219,2,"2C",0
"11641",28,"s28",6,15,2,1,0.62236479,2,"2C",0
"11642",28,"s28",9,11,3,1,0.571359947,2,"2C",1
"11643",28,"s28",6,19,2,1,0.736811338,2,"2C",0
"11644",28,"s28",7,19,3,1,0.734836258,2,"2C",1
"11645",28,"s28",1,16,2,1,0.659540154,2,"2C",0
"11646",28,"s28",6,12,2,1,0.974669096,2,"2C",0
"11647",28,"s28",1,15,2,1,0.653385721,2,"2C",0
"11648",28,"s28",2,19,2,1,0.658131576,2,"2C",0
"11649",28,"s28",7,20,3,1,0.726254385,2,"2C",1
"11650",28,"s28",2,12,2,1,0.620322548,2,"2C",0
"11651",28,"s28",11,3,4,1,0.754407264,2,"2C",0
"11652",28,"s28",9,18,3,1,0.58220482,2,"2C",1
"11653",28,"s28",6,14,2,1,0.631932998,2,"2C",0
"11654",28,"s28",10,3,4,1,0.794714506,2,"2C",0
"11655",28,"s28",12,13,3,1,0.731837496,2,"2C",1
"11656",28,"s28",4,15,2,1,0.798183396,2,"2C",0
"11657",28,"s28",6,17,2,1,0.894593405,2,"2C",0
"11658",28,"s28",3,18,2,1,0.848958746,2,"2C",0
"11659",28,"s28",11,8,4,1,0.678396782,2,"2C",0
"11660",28,"s28",8,13,3,1,0.562827467,2,"2C",1
"11661",28,"s28",2,1,1,1,0.672557374,2,"2C",1
"11662",28,"s28",1,11,2,1,0.839315848,2,"2C",0
"11663",28,"s28",7,7,4,1,0.53470832,2,"2C",0
"11664",28,"s28",6,7,1,1,0.755446906,2,"2C",1
"11665",28,"s28",10,9,4,1,0.620849297,2,"2C",0
"11666",28,"s28",2,10,1,1,0.608543142,2,"2C",1
"11667",28,"s28",5,2,1,1,0.536322297,2,"2C",1
"11668",28,"s28",8,1,4,1,0.540377867,2,"2C",0
"11669",28,"s28",5,1,1,1,0.418536362,2,"2C",1
"11670",28,"s28",6,16,2,1,0.450911058,2,"2C",0
"11671",28,"s28",10,13,3,1,0.488029801,2,"2C",1
"11672",28,"s28",10,7,4,1,0.963415835,2,"2C",0
"11673",28,"s28",10,18,3,1,0.566799312,2,"2C",1
"11674",28,"s28",8,19,3,1,0.692534358,2,"2C",1
"11675",28,"s28",10,4,4,1,0.611569008,2,"2C",0
"11676",28,"s28",12,14,3,1,0.452003104,2,"2C",1
"11677",28,"s28",3,7,1,1,0.569472207,2,"2C",1
"11678",28,"s28",9,15,3,1,0.551429042,2,"2C",1
"11679",28,"s28",6,1,1,1,0.774210171,2,"2C",1
"11680",28,"s28",11,6,4,1,0.543558837,2,"2C",0
"11681",28,"s28",7,3,4,1,0.506525325,2,"2C",0
"11682",28,"s28",12,8,4,1,0.604878792,2,"2C",0
"11683",28,"s28",9,6,4,1,0.756973242,2,"2C",0
"11684",28,"s28",8,5,4,1,0.575674827,2,"2C",0
"11685",28,"s28",11,14,3,1,0.64210656,2,"2C",1
"11686",28,"s28",11,16,3,1,0.622975264,2,"2C",1
"11687",28,"s28",9,1,4,1,0.615691138,2,"2C",0
"11688",28,"s28",10,17,3,1,1.255803644,2,"2C",1
"11689",28,"s28",1,7,1,1,0.642020124,2,"2C",1
"11690",28,"s28",5,16,2,1,1.014655892,2,"2C",0
"11691",28,"s28",11,20,3,1,1.018644001,2,"2C",1
"11692",28,"s28",5,8,1,1,0.665979796,2,"2C",1
"11693",28,"s28",7,5,4,1,0.578814536,2,"2C",0
"11694",28,"s28",1,5,1,1,0.749200014,2,"2C",1
"11695",28,"s28",9,4,4,1,0.719595792,2,"2C",0
"11696",28,"s28",12,18,3,1,1.00170493,2,"2C",1
"11697",28,"s28",6,8,1,1,0.623380941,2,"2C",1
"11698",28,"s28",3,6,1,1,0.841118056,2,"2C",1
"11699",28,"s28",8,9,4,1,0.70017236,2,"2C",0
"11700",28,"s28",7,13,3,1,0.676315388,2,"2C",1
"11701",28,"s28",1,8,1,1,0.578061909,2,"2C",1
"11702",28,"s28",5,20,2,1,0.808131381,2,"2C",0
"11703",28,"s28",9,17,3,1,0.98721679,2,"2C",1
"11704",28,"s28",8,15,3,1,0.724631976,2,"2C",1
"11705",28,"s28",2,8,1,1,0.740662414,2,"2C",1
"11706",28,"s28",3,17,2,1,0.601274376,2,"2C",0
"11707",28,"s28",5,10,1,1,0.765671667,2,"2C",1
"11708",28,"s28",2,14,2,1,0.582140972,2,"2C",0
"11709",28,"s28",2,11,2,1,0.726536583,2,"2C",0
"11710",28,"s28",4,14,2,1,0.609981836,2,"2C",0
"11711",28,"s28",11,9,4,1,0.596694767,2,"2C",0
"11712",28,"s28",4,6,1,1,0.602472736,2,"2C",1
"11713",28,"s28",5,6,1,1,0.485966177,2,"2C",1
"11714",28,"s28",11,19,3,1,1.09760596,2,"2C",1
"11715",28,"s28",9,13,3,1,0.666170136,2,"2C",1
"11716",28,"s28",11,10,4,1,0.723312546,2,"2C",0
"11717",28,"s28",5,5,1,1,0.579242199,2,"2C",1
"11718",28,"s28",7,2,4,1,0.615153849,2,"2C",0
"11719",28,"s28",10,11,3,1,0.832767182,2,"2C",1
"11720",28,"s28",9,12,3,1,0.771867963,2,"2C",1
"11721",28,"s28",3,3,1,1,0.763967039,2,"2C",1
"11722",28,"s28",2,3,1,1,0.683931404,2,"2C",1
"11723",28,"s28",5,3,1,1,0.624241689,2,"2C",1
"11724",28,"s28",11,18,3,1,0.686948537,2,"2C",1
"11725",28,"s28",12,9,4,1,0.67839136,2,"2C",0
"11726",28,"s28",3,4,1,1,0.888758515,2,"2C",1
"11727",28,"s28",1,3,1,1,0.902906031,2,"2C",1
"11728",28,"s28",5,7,1,1,0.579453922,2,"2C",1
"11729",28,"s28",8,2,4,1,0.511203417,2,"2C",0
"11730",28,"s28",6,3,1,1,0.533366,2,"2C",1
"11731",28,"s28",12,19,3,1,1.233109493,2,"2C",1
"11732",28,"s28",10,1,4,1,0.890340869,2,"2C",0
"11733",28,"s28",3,2,1,1,0.688008659,2,"2C",1
"11734",28,"s28",12,7,4,1,0.520003036,2,"2C",0
"11735",28,"s28",10,6,4,1,0.589818728,2,"2C",0
"11736",28,"s28",11,5,4,1,0.601621626,2,"2C",0
"11737",28,"s28",9,10,4,1,0.603544303,2,"2C",0
"11738",28,"s28",10,10,4,1,0.538977422,2,"2C",0
"11739",28,"s28",11,7,4,1,0.624759101,2,"2C",0
"11740",28,"s28",11,1,4,1,0.629865759,2,"2C",0
"11741",28,"s28",6,11,2,1,0.548371854,2,"2C",0
"11742",28,"s28",1,10,1,1,0.63813622,2,"2C",1
"11743",28,"s28",4,16,2,1,0.657212101,2,"2C",0
"11744",28,"s28",4,20,2,1,0.663871597,2,"2C",0
"11745",28,"s28",1,9,1,1,0.643801551,2,"2C",1
"11746",28,"s28",4,18,2,1,0.637830532,2,"2C",0
"11747",28,"s28",2,20,2,1,0.551824179,2,"2C",0
"11748",28,"s28",4,3,1,1,0.551060409,2,"2C",1
"11749",28,"s28",11,12,3,1,0.672092968,2,"2C",1
"11750",28,"s28",8,14,3,1,0.642222812,2,"2C",1
"11751",28,"s28",7,8,4,1,0.586450731,2,"2C",0
"11752",28,"s28",12,16,3,1,0.63887168,2,"2C",1
"11753",28,"s28",10,5,4,1,0.520951725,2,"2C",0
"11754",28,"s28",7,11,3,1,0.668038602,2,"2C",1
"11755",28,"s28",7,18,3,1,0.894054008,2,"2C",1
"11756",28,"s28",10,16,3,1,0.517598184,2,"2C",1
"11757",28,"s28",4,8,1,1,0.658009903,2,"2C",1
"11758",28,"s28",1,13,2,1,0.815471524,2,"2C",0
"11759",28,"s28",12,10,4,1,0.648043246,2,"2C",0
"11760",28,"s28",1,6,1,1,1.311034821,2,"2C",1
"11761",28,"s28",2,4,1,1,0.72002737,2,"2C",1
"11762",28,"s28",7,10,4,1,0.592201594,2,"2C",0
"11763",28,"s28",1,2,1,1,0.652496664,2,"2C",1
"11764",28,"s28",9,9,4,1,0.683961822,2,"2C",0
"11765",28,"s28",9,19,3,1,0.53242213,2,"2C",1
"11766",28,"s28",1,20,2,1,0.530352181,2,"2C",0
"11767",28,"s28",3,15,2,1,0.688786283,2,"2C",0
"11768",28,"s28",4,9,1,1,0.636146081,2,"2C",1
"11769",28,"s28",2,18,2,1,0.696905255,2,"2C",0
"11770",28,"s28",2,15,2,1,1.125687461,2,"2C",0
"11771",28,"s28",5,11,2,1,0.71521857,2,"2C",0
"11772",28,"s28",8,17,3,1,1.179988923,2,"2C",1
"11773",28,"s28",9,8,4,1,0.581000436,2,"2C",0
"11774",28,"s28",8,8,4,1,0.642108066,2,"2C",0
"11775",28,"s28",8,4,4,1,0.564741109,2,"2C",0
"11776",28,"s28",2,7,1,1,0.620857127,2,"2C",1
"11777",28,"s28",7,9,4,1,0.57634162,2,"2C",0
"11778",28,"s28",12,3,4,1,0.76279488,2,"2C",0
"11779",28,"s28",2,17,2,1,0.500447089,2,"2C",0
"11780",28,"s28",1,18,2,1,0.684065124,2,"2C",0
"11781",28,"s28",8,11,3,1,0.651872336,2,"2C",1
"11782",28,"s28",1,17,2,1,0.850869978,2,"2C",0
"11783",28,"s28",4,19,2,1,0.848148294,2,"2C",0
"11784",28,"s28",10,19,3,1,0.728921557,2,"2C",1
"11785",28,"s28",2,6,1,1,0.607461636,2,"2C",1
"11786",28,"s28",2,2,1,1,0.634830264,2,"2C",1
"11787",28,"s28",11,17,3,1,0.573838586,2,"2C",1
"11788",28,"s28",12,1,4,1,0.978687321,2,"2C",0
"11789",28,"s28",1,4,1,1,0.602149579,2,"2C",1
"11790",28,"s28",7,12,3,1,0.749037382,2,"2C",1
"11791",28,"s28",4,12,2,1,0.57590974,2,"2C",0
"11792",28,"s28",8,16,3,1,0.533850585,2,"2C",1
"11793",28,"s28",11,15,3,1,0.699342031,2,"2C",1
"11794",28,"s28",7,14,3,1,0.681205504,2,"2C",1
"11795",28,"s28",5,12,2,1,1.045474135,2,"2C",0
"11796",28,"s28",8,3,4,1,0.688053534,2,"2C",0
"11797",28,"s28",3,8,1,1,0.689733768,2,"2C",1
"11798",28,"s28",12,4,4,1,0.6819503,2,"2C",0
"11799",28,"s28",8,20,3,1,0.724902428,2,"2C",1
"11800",28,"s28",7,4,4,1,0.531809548,2,"2C",0
"11801",28,"s28",3,14,2,1,0.657925575,2,"2C",0
"11802",28,"s28",10,2,4,1,0.431829154,2,"2C",0
"11803",28,"s28",3,10,1,1,0.588570072,2,"2C",1
"11804",28,"s28",4,11,2,1,0.627053121,2,"2C",0
"11805",28,"s28",6,2,1,1,0.90547743,2,"2C",1
"11806",28,"s28",6,6,1,1,0.614229856,2,"2C",1
"11807",28,"s28",9,14,3,1,0.693609539,2,"2C",1
"11808",28,"s28",9,20,3,1,0.698819801,2,"2C",1
"11809",28,"s28",8,7,4,1,0.608525674,2,"2C",0
"11810",29,"s29",6,11,2,1,0.676450011,2,"2C",0
"11811",29,"s29",4,17,2,1,0.794131439,2,"2C",0
"11812",29,"s29",12,18,3,1,0.714540333,2,"2C",1
"11813",29,"s29",8,12,3,1,0.87125505,2,"2C",1
"11814",29,"s29",2,17,2,1,0.832377466,2,"2C",0
"11815",29,"s29",2,13,2,1,0.777723634,2,"2C",0
"11816",29,"s29",3,11,2,1,0.58649169,2,"2C",0
"11817",29,"s29",12,7,4,1,0.893966367,2,"2C",0
"11818",29,"s29",7,6,4,1,0.626671839,2,"2C",0
"11819",29,"s29",10,12,3,1,0.597818135,2,"2C",1
"11820",29,"s29",10,8,4,1,0.955596528,2,"2C",0
"11821",29,"s29",10,10,4,1,0.64490956,2,"2C",0
"11822",29,"s29",10,13,3,1,0.676374718,2,"2C",1
"11823",29,"s29",7,7,4,1,0.630191626,2,"2C",0
"11824",29,"s29",1,12,2,1,0.767318471,2,"2C",0
"11825",29,"s29",1,13,2,1,1.132741191,2,"2C",0
"11826",29,"s29",10,2,4,1,1.433420542,2,"2C",0
"11827",29,"s29",6,1,1,1,0.685338476,2,"2C",1
"11828",29,"s29",12,14,3,1,0.802853055,2,"2C",1
"11829",29,"s29",2,10,1,1,0.871758005,2,"2C",1
"11830",29,"s29",11,12,3,1,0.683839246,2,"2C",1
"11831",29,"s29",11,1,4,1,0.704917914,2,"2C",0
"11832",29,"s29",4,14,2,1,0.667320308,2,"2C",0
"11833",29,"s29",11,13,3,1,0.948117244,2,"2C",1
"11834",29,"s29",2,18,2,1,0.550152679,2,"2C",0
"11835",29,"s29",9,14,3,1,0.824893965,2,"2C",1
"11836",29,"s29",7,15,3,1,0.682513791,2,"2C",1
"11837",29,"s29",4,15,2,1,0.984578229,2,"2C",0
"11838",29,"s29",6,7,1,1,0.612265015,2,"2C",1
"11839",29,"s29",8,11,3,1,0.725676438,2,"2C",1
"11840",29,"s29",9,2,4,1,0.916156658,2,"2C",0
"11841",29,"s29",4,11,2,1,0.683516993,2,"2C",0
"11842",29,"s29",2,1,1,1,0.980297382,2,"2C",1
"11843",29,"s29",9,5,4,1,0.943659609,2,"2C",0
"11844",29,"s29",8,19,3,1,0.722717431,2,"2C",1
"11845",29,"s29",9,4,4,1,1.623618566,2,"2C",0
"11846",29,"s29",5,6,1,1,1.254382417,2,"2C",1
"11847",29,"s29",8,16,3,1,0.839461012,2,"2C",1
"11848",29,"s29",9,15,3,1,1.563746642,2,"2C",1
"11849",29,"s29",4,2,1,1,1.01655056,2,"2C",1
"11850",29,"s29",4,10,1,1,0.937184429,2,"2C",1
"11851",29,"s29",4,20,2,1,1.024469555,2,"2C",0
"11852",29,"s29",7,2,4,1,1.406198886,2,"2C",0
"11853",29,"s29",4,6,1,1,1.650212582,2,"2C",1
"11854",29,"s29",5,5,1,1,1.122888677,2,"2C",1
"11855",29,"s29",8,4,4,1,1.482697265,2,"2C",0
"11856",29,"s29",11,5,4,1,0.930900493,2,"2C",0
"11857",29,"s29",2,7,1,1,0.653570941,2,"2C",1
"11858",29,"s29",7,4,4,1,0.624979859,2,"2C",0
"11859",29,"s29",1,2,1,1,0.797734651,2,"2C",1
"11860",29,"s29",1,1,1,1,0.825598405,2,"2C",1
"11861",29,"s29",3,14,2,1,0.685352932,2,"2C",0
"11862",29,"s29",12,19,3,1,1.151436391,2,"2C",1
"11863",29,"s29",7,12,3,1,1.111452305,2,"2C",1
"11864",29,"s29",12,20,3,1,0.577246639,2,"2C",1
"11865",29,"s29",9,7,4,1,0.610365227,2,"2C",0
"11866",29,"s29",8,9,4,1,0.979732385,2,"2C",0
"11867",29,"s29",5,11,2,1,0.937165756,2,"2C",0
"11868",29,"s29",3,10,1,1,0.942448299,2,"2C",1
"11869",29,"s29",10,5,4,1,1.192850739,2,"2C",0
"11870",29,"s29",12,1,4,1,0.738826475,2,"2C",0
"11871",29,"s29",5,3,1,1,1.194252389,2,"2C",1
"11872",29,"s29",11,7,4,1,1.311005306,2,"2C",0
"11873",29,"s29",6,15,2,1,0.924057884,2,"2C",0
"11874",29,"s29",5,18,2,1,0.644785477,2,"2C",0
"11875",29,"s29",4,9,1,1,0.7848382,2,"2C",1
"11876",29,"s29",2,12,2,1,1.348503224,2,"2C",0
"11877",29,"s29",9,10,4,1,0.762613877,2,"2C",0
"11878",29,"s29",8,17,3,1,0.668387659,2,"2C",1
"11879",29,"s29",6,4,1,1,1.001645298,2,"2C",1
"11880",29,"s29",6,14,2,1,1.060050217,2,"2C",0
"11881",29,"s29",1,4,1,1,1.453814348,2,"2C",1
"11882",29,"s29",1,18,2,1,0.646221763,2,"2C",0
"11883",29,"s29",10,6,4,1,1.740774148,2,"2C",0
"11884",29,"s29",3,16,2,1,0.56178933,2,"2C",0
"11885",29,"s29",10,7,4,1,0.672005929,2,"2C",0
"11886",29,"s29",7,10,4,1,0.596111398,2,"2C",0
"11887",29,"s29",3,8,1,1,0.69317254,2,"2C",1
"11888",29,"s29",4,3,1,1,0.758824842,2,"2C",1
"11889",29,"s29",9,11,3,1,0.532890752,2,"2C",1
"11890",29,"s29",5,7,1,1,0.515596299,2,"2C",1
"11891",29,"s29",11,2,4,1,0.677964601,2,"2C",0
"11892",29,"s29",9,18,3,1,0.997100023,2,"2C",1
"11893",29,"s29",9,17,3,1,0.644317156,2,"2C",1
"11894",29,"s29",1,9,1,1,1.596491778,2,"2C",1
"11895",29,"s29",9,19,3,1,0.703542164,2,"2C",1
"11896",29,"s29",1,17,2,1,1.192579383,2,"2C",0
"11897",29,"s29",1,11,2,1,0.531374355,2,"2C",0
"11898",29,"s29",3,19,2,1,0.539497845,2,"2C",0
"11899",29,"s29",10,18,3,1,0.70767875,2,"2C",1
"11900",29,"s29",8,10,4,1,1.233807909,2,"2C",0
"11901",29,"s29",11,18,3,1,0.581900938,2,"2C",1
"11902",29,"s29",1,8,1,1,0.564710088,2,"2C",1
"11903",29,"s29",10,20,3,1,0.811445468,2,"2C",1
"11904",29,"s29",3,17,2,1,1.703780993,2,"2C",0
"11905",29,"s29",2,16,2,1,0.587226548,2,"2C",0
"11906",29,"s29",4,1,1,1,0.568708135,2,"2C",1
"11907",29,"s29",12,3,4,1,0.83219586,2,"2C",0
"11908",29,"s29",7,11,3,1,0.675919046,2,"2C",1
"11909",29,"s29",12,4,4,1,1.445281265,2,"2C",0
"11910",29,"s29",2,3,1,1,1.592745509,2,"2C",1
"11911",29,"s29",3,20,2,1,0.573348581,2,"2C",0
"11912",29,"s29",5,19,2,1,1.075270806,2,"2C",0
"11913",29,"s29",5,16,2,1,0.710945855,2,"2C",0
"11914",29,"s29",3,6,1,1,0.734418835,2,"2C",1
"11915",29,"s29",6,5,1,1,1.060855248,2,"2C",1
"11916",29,"s29",1,20,2,1,0.708585276,2,"2C",0
"11917",29,"s29",2,5,1,1,0.676746062,2,"2C",1
"11918",29,"s29",6,8,1,1,1.589975939,2,"2C",1
"11919",29,"s29",11,20,3,1,0.818169415,2,"2C",1
"11920",29,"s29",1,5,1,1,1.677189085,2,"2C",1
"11921",29,"s29",7,1,4,1,0.964951808,2,"2C",0
"11922",29,"s29",7,18,3,1,1.845288072,2,"2C",1
"11923",29,"s29",3,7,1,1,0.976662849,2,"2C",1
"11924",29,"s29",9,9,4,1,0.522315428,2,"2C",0
"11925",29,"s29",9,3,4,1,0.746784019,2,"2C",0
"11926",29,"s29",6,17,2,1,0.928545334,2,"2C",0
"11927",29,"s29",10,14,3,1,0.830278604,2,"2C",1
"11928",29,"s29",9,8,4,1,0.769772113,2,"2C",0
"11929",29,"s29",1,15,2,1,0.671842394,2,"2C",0
"11930",29,"s29",10,19,3,1,1.145566565,2,"2C",1
"11931",29,"s29",8,18,3,1,1.551657631,2,"2C",1
"11932",29,"s29",3,15,2,1,0.559003196,2,"2C",0
"11933",29,"s29",5,1,1,1,1.067452703,2,"2C",1
"11934",29,"s29",12,10,4,1,1.188927081,2,"2C",0
"11935",29,"s29",2,2,1,1,0.83862225,2,"2C",1
"11936",29,"s29",8,7,4,1,0.498366598,2,"2C",0
"11937",29,"s29",4,4,1,1,0.819526493,2,"2C",1
"11938",29,"s29",10,3,4,1,0.577323438,2,"2C",0
"11939",29,"s29",11,16,3,1,0.894000399,2,"2C",1
"11940",29,"s29",3,4,1,1,0.555480698,2,"2C",1
"11941",29,"s29",10,1,4,1,1.008500255,2,"2C",0
"11942",29,"s29",4,7,1,1,1.171294714,2,"2C",1
"11943",29,"s29",5,10,1,1,0.762717178,2,"2C",1
"11944",29,"s29",6,20,2,1,0.584088043,2,"2C",0
"11945",29,"s29",3,5,1,1,0.460593711,2,"2C",1
"11946",29,"s29",11,3,4,1,0.452984922,2,"2C",0
"11947",29,"s29",5,4,1,1,0.479835536,2,"2C",1
"11948",29,"s29",2,11,2,1,0.542245129,2,"2C",0
"11949",29,"s29",5,15,2,1,0.637712774,2,"2C",0
"11950",29,"s29",12,11,3,1,1.399168647,2,"2C",1
"11951",29,"s29",2,8,1,1,1.371825317,2,"2C",1
"11952",29,"s29",8,13,3,1,1.305566757,2,"2C",1
"11953",29,"s29",2,20,2,1,0.558694796,2,"2C",0
"11954",29,"s29",8,20,3,1,0.779085831,2,"2C",1
"11955",29,"s29",3,13,2,1,0.754566884,2,"2C",0
"11956",29,"s29",3,18,2,1,1.156668035,2,"2C",0
"11957",29,"s29",6,12,2,1,0.772380556,2,"2C",0
"11958",29,"s29",5,14,2,1,0.759822321,2,"2C",0
"11959",29,"s29",7,19,3,1,0.554847937,2,"2C",1
"11960",29,"s29",9,16,3,1,0.46663671,2,"2C",1
"11961",29,"s29",10,15,3,1,0.563768025,2,"2C",1
"11962",29,"s29",11,14,3,1,0.474261762,2,"2C",1
"11963",29,"s29",1,7,1,1,0.643717223,2,"2C",1
"11964",29,"s29",12,2,4,1,0.557480775,2,"2C",0
"11965",29,"s29",5,2,1,1,0.530564807,2,"2C",1
"11966",29,"s29",4,19,2,1,0.626691716,2,"2C",0
"11967",29,"s29",11,4,4,1,0.770142855,2,"2C",0
"11968",29,"s29",5,20,2,1,0.968391785,2,"2C",0
"11969",29,"s29",6,16,2,1,0.6005862,2,"2C",0
"11970",29,"s29",1,19,2,1,0.732207937,2,"2C",0
"11971",29,"s29",8,1,4,1,0.934966002,2,"2C",0
"11972",29,"s29",12,13,3,1,1.289325199,2,"2C",1
"11973",29,"s29",6,2,1,1,0.98844075,2,"2C",1
"11974",29,"s29",12,5,4,1,1.505508872,2,"2C",0
"11975",29,"s29",3,12,2,1,0.88434696,2,"2C",0
"11976",29,"s29",12,12,3,1,1.029356358,2,"2C",1
"11977",29,"s29",2,15,2,1,1.342797537,2,"2C",0
"11978",29,"s29",9,13,3,1,1.571789418,2,"2C",1
"11979",29,"s29",6,6,1,1,0.649533742,2,"2C",1
"11980",29,"s29",12,8,4,1,0.772976574,2,"2C",0
"11981",29,"s29",11,11,3,1,0.60712583,2,"2C",1
"11982",29,"s29",8,5,4,1,0.900561714,2,"2C",0
"11983",29,"s29",4,16,2,1,1.177951199,2,"2C",0
"11984",29,"s29",1,16,2,1,1.01804196,2,"2C",0
"11985",29,"s29",4,5,1,1,0.901479082,2,"2C",1
"11986",29,"s29",6,9,1,1,1.443236313,2,"2C",1
"11987",29,"s29",1,3,1,1,1.222011335,2,"2C",1
"11988",29,"s29",12,16,3,1,1.568015442,2,"2C",1
"11989",29,"s29",11,8,4,1,0.926131146,2,"2C",0
"11990",29,"s29",5,12,2,1,1.111871234,2,"2C",0
"11991",29,"s29",5,17,2,1,0.982911548,2,"2C",0
"11992",29,"s29",11,15,3,1,0.637317336,2,"2C",1
"11993",29,"s29",5,13,2,1,1.434164134,2,"2C",0
"11994",29,"s29",7,20,3,1,0.623139402,2,"2C",1
"11995",29,"s29",10,9,4,1,0.666280063,2,"2C",0
"11996",29,"s29",10,17,3,1,0.565406396,2,"2C",1
"11997",29,"s29",3,1,1,1,0.835515067,2,"2C",1
"11998",29,"s29",11,19,3,1,1.433382294,2,"2C",1
"11999",29,"s29",1,14,2,1,0.684016635,2,"2C",0
"12000",29,"s29",6,3,1,1,1.197223744,2,"2C",1
"12001",29,"s29",3,3,1,1,1.187209803,2,"2C",1
"12002",3,"s3",12,4,4,1,0.738280257,2,"2C",0
"12003",3,"s3",4,20,2,1,0.782244502,2,"2C",0
"12004",3,"s3",3,9,1,1,0.849997892,2,"2C",1
"12005",3,"s3",11,10,4,1,0.752281667,2,"2C",0
"12006",3,"s3",3,15,2,1,0.648232431,2,"2C",0
"12007",3,"s3",6,2,1,1,0.711514646,2,"2C",1
"12008",3,"s3",12,3,4,1,0.777911866,2,"2C",0
"12009",3,"s3",5,4,1,1,0.630991633,2,"2C",1
"12010",3,"s3",5,8,1,1,0.619138171,2,"2C",1
"12011",3,"s3",4,8,1,1,0.550504762,2,"2C",1
"12012",3,"s3",11,19,3,1,0.691589216,2,"2C",1
"12013",3,"s3",6,10,1,1,0.681355748,2,"2C",1
"12014",3,"s3",10,2,4,1,0.631136195,2,"2C",0
"12015",3,"s3",4,11,2,1,0.615582554,2,"2C",0
"12016",3,"s3",1,3,1,1,0.758126781,2,"2C",1
"12017",3,"s3",7,10,4,1,0.608490896,2,"2C",0
"12018",3,"s3",10,8,4,1,0.697705684,2,"2C",0
"12019",3,"s3",1,17,2,1,0.891984652,2,"2C",0
"12020",3,"s3",10,11,3,1,1.047834886,2,"2C",1
"12021",3,"s3",7,9,4,1,0.707219656,2,"2C",0
"12022",3,"s3",3,1,1,1,0.803030075,2,"2C",1
"12023",3,"s3",9,20,3,1,0.750789367,2,"2C",1
"12024",3,"s3",6,17,2,1,0.594505147,2,"2C",0
"12025",3,"s3",10,12,3,1,0.710372307,2,"2C",1
"12026",3,"s3",6,8,1,1,0.63479933,2,"2C",1
"12027",3,"s3",1,4,1,1,0.69387028,2,"2C",1
"12028",3,"s3",10,14,3,1,0.704123926,2,"2C",1
"12029",3,"s3",10,5,4,1,0.842605063,2,"2C",0
"12030",3,"s3",3,8,1,1,0.586299761,2,"2C",1
"12031",3,"s3",8,6,4,1,0.658339407,2,"2C",0
"12032",3,"s3",4,10,1,1,0.824864925,2,"2C",1
"12033",3,"s3",11,16,3,1,0.999197983,2,"2C",1
"12034",3,"s3",4,13,2,1,0.672290822,2,"2C",0
"12035",3,"s3",12,20,3,1,0.989070528,2,"2C",1
"12036",3,"s3",9,19,3,1,0.69281257,2,"2C",1
"12037",3,"s3",7,8,4,1,0.814248068,2,"2C",0
"12038",3,"s3",10,6,4,1,0.690663418,2,"2C",0
"12039",3,"s3",10,7,4,1,0.695822767,2,"2C",0
"12040",3,"s3",1,5,1,1,0.677598648,2,"2C",1
"12041",3,"s3",10,19,3,1,0.952016335,2,"2C",1
"12042",3,"s3",6,5,1,1,0.582939001,2,"2C",1
"12043",3,"s3",11,17,3,1,0.818288871,2,"2C",1
"12044",3,"s3",5,19,2,1,1.012386233,2,"2C",0
"12045",3,"s3",11,12,3,1,0.688381751,2,"2C",1
"12046",3,"s3",12,5,4,1,0.814202591,2,"2C",0
"12047",3,"s3",1,9,1,1,0.708243334,2,"2C",1
"12048",3,"s3",2,13,2,1,0.806326083,2,"2C",0
"12049",3,"s3",10,18,3,1,0.786135623,2,"2C",1
"12050",3,"s3",9,1,4,1,0.880808823,2,"2C",0
"12051",3,"s3",3,4,1,1,0.783945211,2,"2C",1
"12052",3,"s3",11,1,4,1,0.726633397,2,"2C",0
"12053",3,"s3",9,3,4,1,0.664470332,2,"2C",0
"12054",3,"s3",12,18,3,1,0.765239822,2,"2C",1
"12055",3,"s3",3,20,2,1,0.849293454,2,"2C",0
"12056",3,"s3",11,3,4,1,0.70670616,2,"2C",0
"12057",3,"s3",6,7,1,1,0.926813196,2,"2C",1
